"","collectioncode","animal_id","scientificname","common_name_e","datelastmodified","detectedby","glatos_array","station","receiver_sn","bottom_depth","receiver_depth","transmitter_id","transmitter_codespace","sensorname","sensorraw","sensortype","sensorvalue","sensorunit","detection_timestamp_utc","timezone","deploy_long","deploy_lat","st_setsrid_4326","yearcollected","monthcollected","daycollected","julianday","timeofday","datereleasedtagger","datereleasedpublic","local_area","notes","citation","unqdetecid"
"1451","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:24:34,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.4094444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190771"
"1452","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:26:16,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.4377777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190772"
"1453","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:28:05,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.4680555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190773"
"1454","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:30:08,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.5022222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190774"
"1455","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:32:09,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.5358333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190775"
"1456","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:34:05,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.5680555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190776"
"1457","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:35:50,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.5972222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190777"
"1458","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX023","341",126,121,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:37:29,"UTC",-63.39103,44.35121,"0101000020E6100000A0E062450DB24FC09B030473F42C4640",2014,9,3,246,23.6247222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-191079"
"1459","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:42:02,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,3,246,23.7005555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181157"
"1460","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:43:58,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,3,246,23.7327777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181158"
"1461","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:45:03,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.7508333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190778"
"1462","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:45:43,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,3,246,23.7619444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181159"
"1463","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:47:41,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,3,246,23.7947222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181160"
"1464","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:48:15,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,3,246,23.8041666666667,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205565"
"1465","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX023","341",126,121,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:48:30,"UTC",-63.39103,44.35121,"0101000020E6100000A0E062450DB24FC09B030473F42C4640",2014,9,3,246,23.8083333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-191080"
"1466","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:49:32,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,3,246,23.8255555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181161"
"1467","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:50:20,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,3,246,23.8388888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205566"
"1468","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:51:37,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,3,246,23.8602777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181162"
"1469","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX023","341",126,121,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:52:17,"UTC",-63.39103,44.35121,"0101000020E6100000A0E062450DB24FC09B030473F42C4640",2014,9,3,246,23.8713888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-191081"
"1470","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:52:22,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,3,246,23.8727777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205567"
"1471","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:52:32,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.8755555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190779"
"1472","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:53:41,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,3,246,23.8947222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181163"
"1473","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:54:22,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.9061111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190780"
"1474","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX023","341",126,121,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:54:22,"UTC",-63.39103,44.35121,"0101000020E6100000A0E062450DB24FC09B030473F42C4640",2014,9,3,246,23.9061111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-191082"
"1475","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX023","341",126,121,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:56:25,"UTC",-63.39103,44.35121,"0101000020E6100000A0E062450DB24FC09B030473F42C4640",2014,9,3,246,23.9402777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-191083"
"1476","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:56:26,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.9405555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190781"
"1477","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX023","341",126,121,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:58:26,"UTC",-63.39103,44.35121,"0101000020E6100000A0E062450DB24FC09B030473F42C4640",2014,9,3,246,23.9738888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-191084"
"1478","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-03 23:58:30,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,3,246,23.975,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190782"
"1479","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX023","341",126,121,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 00:02:09,"UTC",-63.39103,44.35121,"0101000020E6100000A0E062450DB24FC09B030473F42C4640",2014,9,4,247,0.0358333333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-191085"
"1480","NSBS","NSBS-Lucy-14","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX024","353",115,107,"A69-9001-24398","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 00:04:13,"UTC",-63.38422,44.34509,"0101000020E61000000C3CF71E2EB14FC09C16BCE82B2C4640",2014,9,4,247,0.0702777777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-24398-190783"
"1481","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 00:05:36,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,4,247,0.0933333333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205568"
"1482","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 00:07:12,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,4,247,0.12,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205569"
"1483","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 00:07:22,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,0.122777777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181164"
"1484","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 00:08:49,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,4,247,0.146944444444444,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205570"
"1485","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 00:12:05,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,4,247,0.201388888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205571"
"1486","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 00:12:10,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,0.202777777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181165"
"1487","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 00:13:47,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,4,247,0.229722222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205572"
"1488","NSBS","NSBS-Lola","Prionace glauca","blue shark","2015-05-21","HFX","HFX","HFX038(lost/found)","144(lost/found)",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 00:21:23,"UTC",-65.6,43.4,"0101000020E610000066666666666650C03333333333B34540",2014,9,4,247,0.356388888888889,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-205573"
"1489","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 02:48:26,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,2.80722222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181166"
"1490","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 02:54:09,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,2.9025,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181167"
"1491","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 02:56:07,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,2.93527777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181168"
"1492","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 02:57:57,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,2.96583333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181169"
"1493","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 03:00:01,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,3.00027777777778,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181170"
"1494","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 03:02:05,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,3.03472222222222,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181171"
"1495","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 03:04:05,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,3.06805555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181172"
"1496","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 03:06:02,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,3.10055555555556,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181173"
"1497","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 03:06:22,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,4,247,3.10611111111111,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181174"
"1498","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX039","145",145,140,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 03:07:48,"UTC",-63.28784,44.25865,"0101000020E6100000863DEDF0D7A44FC0228E75711B214640",2014,9,4,247,3.13,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181175"
"1499","NSBS","NSBS-Lola","Prionace glauca","blue shark","2014-12-18","HFX","HFX","HFX040","141",142,137,"A69-9001-26667","A69-9001",NA,NA,"pinger",NA,NA,2014-09-04 03:08:18,"UTC",-63.28102,44.25293,"0101000020E6100000CEC29E76F8A34FC0B1169F0260204640",2014,9,4,247,3.13833333333333,NA,NA,"HALIFAX",NA,"Hebert, D., Barthelotte, J., O'Dor, R., Stokesbury, M., Branton, R. 2009. Ocean Tracking Network Halifax Canada Line Metadata and Data Set.","HFX-A69-9001-26667-181176"
